WORKORDERID,DESCRIPTION,INITIATEDATE,REGULARCOST,OVERTIMECOST,OTHERCOST,COST,FINISHDATE,STARTDATE,TRANSDATE,LABORSID
384829,Water Main Repair Break,2/25/14 11:50,176.88,0,0,176.88,2/4/14 0:00,2/4/14 0:00,2/25/14 11:57,136012
384829,Water Main Repair Break,2/25/14 11:50,212.96,0,0,212.96,2/4/14 0:00,2/4/14 0:00,2/25/14 11:57,1032
384829,Water Main Repair Break,2/25/14 11:50,181.2,0,0,181.2,2/4/14 0:00,2/4/14 0:00,2/25/14 11:57,121391
384829,Water Main Repair Break,2/25/14 11:50,181.2,0,0,181.2,2/4/14 0:00,2/4/14 0:00,2/25/14 11:57,121388
384829,Water Main Repair Break,2/25/14 11:50,0,66.33,0,66.33,2/4/14 0:00,2/4/14 0:00,2/25/14 11:58,136012
384829,Water Main Repair Break,2/25/14 11:50,145.08,0,0,145.08,2/4/14 0:00,2/4/14 0:00,2/25/14 12:00,90777
384829,Water Main Repair Break,2/25/14 11:50,152.28,0,0,152.28,2/4/14 0:00,2/4/14 0:00,2/25/14 12:00,56443
384829,Water Main Repair Break,2/25/14 11:50,109.16,0,0,109.16,2/4/14 0:00,2/4/14 0:00,2/25/14 12:00,56440
384829,Water Main Repair Break,2/25/14 11:50,163.32,0,0,163.32,2/4/14 0:00,2/4/14 0:00,2/25/14 12:01,56446
384829,Water Main Repair Break,2/25/14 11:50,152.28,0,0,152.28,2/4/14 0:00,2/4/14 0:00,2/25/14 12:01,90832
384829,Water Main Repair Break,2/25/14 11:50,121.5,0,0,121.5,2/4/14 0:00,2/4/14 0:00,2/25/14 12:01,146759
384856,Water Main Repair Break,2/25/14 13:48,115.98,0,0,115.98,2/6/14 0:00,2/6/14 0:00,2/26/14 11:03,148772
384856,Water Main Repair Break,2/25/14 13:48,152.28,0,0,152.28,2/6/14 0:00,2/6/14 0:00,2/26/14 11:03,56443
384856,Water Main Repair Break,2/25/14 13:48,152.28,0,0,152.28,2/6/14 0:00,2/6/14 0:00,2/26/14 11:03,90832
384856,Water Main Repair Break,2/25/14 13:48,109.16,0,0,109.16,2/6/14 0:00,2/6/14 0:00,2/26/14 11:04,56440
384856,Water Main Repair Break,2/25/14 13:48,90.6,0,0,90.6,2/6/14 0:00,2/6/14 0:00,2/26/14 11:04,121391
385235,Water Main Repair Break,3/3/14 13:14,0,192.94,0,192.94,3/3/14 0:00,2/13/14 0:00,3/3/14 14:29,148786
385235,Water Main Repair Break,3/3/14 13:14,0,319.44,0,319.44,3/3/14 0:00,2/13/14 0:00,3/3/14 14:29,1032
385235,Water Main Repair Break,3/3/14 13:14,53.24,0,0,53.24,3/3/14 0:00,2/13/14 0:00,3/3/14 14:29,1032
385235,Water Main Repair Break,3/3/14 13:14,0,202.96,0,202.96,2/13/14 0:00,2/13/14 0:00,3/3/14 14:30,148772
385235,Water Main Repair Break,3/3/14 13:14,38.66,0,0,38.66,2/13/14 0:00,2/13/14 0:00,3/3/14 14:30,148772
385235,Water Main Repair Break,3/3/14 13:14,0,380.7,0,380.7,2/13/14 0:00,2/13/14 0:00,3/3/14 14:30,780
385235,Water Main Repair Break,3/3/14 13:14,0,245.61,0,245.61,2/13/14 0:00,2/13/14 0:00,3/3/14 14:30,56440
385235,Water Main Repair Break,3/3/14 13:14,0,380.7,0,380.7,2/13/14 0:00,2/13/14 0:00,3/3/14 14:30,90832
385235,Water Main Repair Break,3/3/14 13:14,45.3,0,0,45.3,2/13/14 0:00,2/13/14 0:00,3/3/14 14:31,121388
385235,Water Main Repair Break,3/3/14 13:14,44.22,0,0,44.22,2/13/14 0:00,2/13/14 0:00,3/3/14 14:31,136012
385235,Water Main Repair Break,3/3/14 13:14,45.3,0,0,45.3,2/13/14 0:00,2/13/14 0:00,3/3/14 14:31,121391
385267,Water Main Repair Break,3/3/14 14:50,77.32,0,0,77.32,2/2/14 0:00,2/2/14 0:00,3/3/14 15:02,148772
385267,Water Main Repair Break,3/3/14 14:50,88.44,0,0,88.44,2/2/14 0:00,2/2/14 0:00,3/3/14 15:02,136012
385267,Water Main Repair Break,3/3/14 14:50,90.6,0,0,90.6,2/2/14 0:00,2/2/14 0:00,3/3/14 15:02,121391
385267,Water Main Repair Break,3/3/14 14:50,90.6,0,0,90.6,2/2/14 0:00,2/2/14 0:00,3/3/14 15:03,121388
385267,Water Main Repair Break,3/3/14 14:50,96.72,0,0,96.72,2/2/14 0:00,2/2/14 0:00,3/3/14 15:04,90777
385267,Water Main Repair Break,3/3/14 14:50,0,72.54,0,72.54,2/2/14 0:00,2/2/14 0:00,3/3/14 15:04,90777
385267,Water Main Repair Break,3/3/14 14:50,0,57.99,0,57.99,2/2/14 0:00,2/2/14 0:00,3/3/14 15:05,148772
385267,Water Main Repair Break,3/3/14 14:50,0,66.33,0,66.33,2/2/14 0:00,2/2/14 0:00,3/3/14 15:05,136012
385267,Water Main Repair Break,3/3/14 14:50,0,67.95,0,67.95,2/2/14 0:00,2/2/14 0:00,3/3/14 15:05,121391
385267,Water Main Repair Break,3/3/14 14:50,0,67.95,0,67.95,2/2/14 0:00,2/2/14 0:00,3/3/14 15:05,121388
385278,Water Main Repair Break,3/3/14 15:18,152.28,0,0,152.28,2/4/14 0:00,2/4/14 0:00,3/3/14 15:23,780
385278,Water Main Repair Break,3/3/14 15:18,115.98,0,0,115.98,2/4/14 0:00,2/4/14 0:00,3/3/14 15:23,148772
385278,Water Main Repair Break,3/3/14 15:18,132.66,0,0,132.66,2/4/14 0:00,2/4/14 0:00,3/3/14 15:23,136012
385278,Water Main Repair Break,3/3/14 15:18,159.72,0,0,159.72,2/4/14 0:00,2/4/14 0:00,3/3/14 15:23,1032
385278,Water Main Repair Break,3/3/14 15:18,135.9,0,0,135.9,2/4/14 0:00,2/4/14 0:00,3/3/14 15:23,121391
385278,Water Main Repair Break,3/3/14 15:18,135.9,0,0,135.9,2/4/14 0:00,2/4/14 0:00,3/3/14 15:23,121388
385518,Water Main Repair Break,3/5/14 14:06,0,190.35,0,190.35,2/6/14 0:00,2/6/14 0:00,3/5/14 14:26,780
385518,Water Main Repair Break,3/5/14 14:06,0,190.35,0,190.35,2/6/14 0:00,2/6/14 0:00,3/5/14 14:26,56443
385518,Water Main Repair Break,3/5/14 14:06,0,204.68,0,204.68,2/6/14 0:00,2/6/14 0:00,3/5/14 14:26,56440
385518,Water Main Repair Break,3/5/14 14:06,0,232.16,0,232.16,2/6/14 0:00,2/6/14 0:00,3/5/14 14:26,136012
385518,Water Main Repair Break,3/5/14 14:06,0,173.97,0,173.97,2/6/14 0:00,2/6/14 0:00,3/5/14 14:26,148772
385518,Water Main Repair Break,3/5/14 14:06,0,220.84,0,220.84,2/6/14 0:00,2/6/14 0:00,3/5/14 14:37,121391
385526,Water Main Repair Break,3/5/14 14:42,25.38,0,0,25.38,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,780
385526,Water Main Repair Break,3/5/14 14:42,25.38,0,0,25.38,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,56443
385526,Water Main Repair Break,3/5/14 14:42,24.18,0,0,24.18,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,90777
385526,Water Main Repair Break,3/5/14 14:42,25.38,0,0,25.38,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,90832
385526,Water Main Repair Break,3/5/14 14:42,20.25,0,0,20.25,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,146759
385526,Water Main Repair Break,3/5/14 14:42,0,266.49,0,266.49,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,780
385526,Water Main Repair Break,3/5/14 14:42,0,266.49,0,266.49,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,56443
385526,Water Main Repair Break,3/5/14 14:42,0,253.89,0,253.89,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,90777
385526,Water Main Repair Break,3/5/14 14:42,0,266.49,0,266.49,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,90832
385526,Water Main Repair Break,3/5/14 14:42,0,212.63,0,212.63,2/11/14 0:00,2/11/14 0:00,3/5/14 14:51,146759
385533,Water Main Repair Break,3/5/14 15:03,139.59,0,0,139.59,2/10/14 0:00,2/10/14 0:00,3/5/14 15:23,780
385533,Water Main Repair Break,3/5/14 15:03,139.59,0,0,139.59,2/10/14 0:00,2/10/14 0:00,3/5/14 15:23,56443
385533,Water Main Repair Break,3/5/14 15:03,132.99,0,0,132.99,2/10/14 0:00,2/10/14 0:00,3/5/14 15:23,90777
385533,Water Main Repair Break,3/5/14 15:03,139.59,0,0,139.59,2/10/14 0:00,2/10/14 0:00,3/5/14 15:23,90832
385533,Water Main Repair Break,3/5/14 15:03,111.38,0,0,111.38,2/10/14 0:00,2/10/14 0:00,3/5/14 15:23,146759
386186,Water Main Repair Break,3/12/14 16:23,0,219.97,0,219.97,3/11/14 0:00,3/11/14 0:00,3/18/14 13:34,15
386186,Water Main Repair Break,3/12/14 16:23,0,190.35,0,190.35,3/11/14 0:00,3/11/14 0:00,3/18/14 13:34,56443
386186,Water Main Repair Break,3/12/14 16:23,0,204.68,0,204.68,3/11/14 0:00,3/11/14 0:00,3/18/14 13:34,56440
386186,Water Main Repair Break,3/12/14 16:23,0,190.35,0,190.35,3/11/14 0:00,3/11/14 0:00,3/18/14 13:34,90832
386186,Water Main Repair Break,3/12/14 16:23,0,151.88,0,151.88,3/11/14 0:00,3/11/14 0:00,3/18/14 13:34,146759
386186,Water Main Repair Break,3/12/14 16:23,0,219.97,0,219.97,3/11/14 0:00,3/11/14 0:00,3/18/14 13:34,783
386213,Water Main Repair Break,3/13/14 8:46,96.65,0,0,96.65,2/11/14 0:00,2/11/14 0:00,3/13/14 9:06,148772
386213,Water Main Repair Break,3/13/14 8:46,110.55,0,0,110.55,2/11/14 0:00,2/11/14 0:00,3/13/14 9:06,136012
386213,Water Main Repair Break,3/13/14 8:46,113.25,0,0,113.25,2/11/14 0:00,2/11/14 0:00,3/13/14 9:06,121391
386213,Water Main Repair Break,3/13/14 8:46,113.25,0,0,113.25,2/11/14 0:00,2/11/14 0:00,3/13/14 9:06,121388
386213,Water Main Repair Break,3/13/14 8:46,133.1,0,0,133.1,2/11/14 0:00,2/11/14 0:00,3/13/14 9:07,1032
386218,Water Main Repair Break,3/13/14 9:50,0,437.8,0,437.8,2/16/14 0:00,2/16/14 0:00,3/13/14 9:55,780
386218,Water Main Repair Break,3/13/14 9:50,0,333.44,0,333.44,2/16/14 0:00,2/16/14 0:00,3/13/14 9:55,148772
386218,Water Main Repair Break,3/13/14 9:50,0,437.8,0,437.8,2/16/14 0:00,2/16/14 0:00,3/13/14 9:55,56443
386218,Water Main Repair Break,3/13/14 9:50,0,349.31,0,349.31,2/16/14 0:00,2/16/14 0:00,3/13/14 9:55,146759
386222,Water Main Repair Break,3/13/14 10:11,96.65,0,0,96.65,2/19/14 0:00,2/19/14 0:00,3/13/14 10:15,148772
386222,Water Main Repair Break,3/13/14 10:11,110.55,0,0,110.55,2/19/14 0:00,2/19/14 0:00,3/13/14 10:15,136012
386222,Water Main Repair Break,3/13/14 10:11,133.1,0,0,133.1,2/19/14 0:00,2/19/14 0:00,3/13/14 10:15,1032
386222,Water Main Repair Break,3/13/14 10:11,113.25,0,0,113.25,2/19/14 0:00,2/19/14 0:00,3/13/14 10:15,121388
386222,Water Main Repair Break,3/13/14 10:11,154.2,0,0,154.2,2/19/14 0:00,2/19/14 0:00,3/13/14 10:15,907
386228,Water Main Repair Break,3/13/14 10:36,234.64,0,0,234.64,3/10/14 0:00,3/10/14 0:00,3/13/14 11:03,15
386228,Water Main Repair Break,3/13/14 10:36,203.04,0,0,203.04,3/10/14 0:00,3/10/14 0:00,3/13/14 11:03,56443
386228,Water Main Repair Break,3/13/14 10:36,218.32,0,0,218.32,3/10/14 0:00,3/10/14 0:00,3/13/14 11:03,56440
386228,Water Main Repair Break,3/13/14 10:36,203.04,0,0,203.04,3/10/14 0:00,3/10/14 0:00,3/13/14 11:03,90832
386228,Water Main Repair Break,3/13/14 10:36,162,0,0,162,3/10/14 0:00,3/10/14 0:00,3/13/14 11:03,146759
386228,Water Main Repair Break,3/13/14 10:36,234.64,0,0,234.64,3/10/14 0:00,3/10/14 0:00,3/13/14 11:03,783
386240,Water Main Repair Break,3/13/14 11:10,203.04,0,0,203.04,2/20/14 0:00,2/20/14 0:00,3/13/14 11:18,780
386240,Water Main Repair Break,3/13/14 11:10,193.44,0,0,193.44,2/20/14 0:00,2/20/14 0:00,3/13/14 11:18,90777
386240,Water Main Repair Break,3/13/14 11:10,203.04,0,0,203.04,2/20/14 0:00,2/20/14 0:00,3/13/14 11:18,90832
386240,Water Main Repair Break,3/13/14 11:10,218.32,0,0,218.32,2/20/14 0:00,2/20/14 0:00,3/13/14 11:18,772
386240,Water Main Repair Break,3/13/14 11:10,162,0,0,162,2/20/14 0:00,2/20/14 0:00,3/13/14 11:18,146759
386679,Water Main Repair Break,3/18/14 13:44,234.64,0,0,234.64,2/21/14 0:00,2/21/14 0:00,3/18/14 13:51,15
386679,Water Main Repair Break,3/18/14 13:44,234.64,0,0,234.64,2/21/14 0:00,2/21/14 0:00,3/18/14 13:51,17
386679,Water Main Repair Break,3/18/14 13:44,181.2,0,0,181.2,2/21/14 0:00,2/21/14 0:00,3/18/14 13:51,121386
386679,Water Main Repair Break,3/18/14 13:44,207.68,0,0,207.68,2/21/14 0:00,2/21/14 0:00,3/18/14 13:51,7359
386679,Water Main Repair Break,3/18/14 13:44,234.64,0,0,234.64,2/21/14 0:00,2/21/14 0:00,3/18/14 13:51,783
386683,Water Main Repair Break,3/18/14 13:58,217.76,0,0,217.76,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,56446
386683,Water Main Repair Break,3/18/14 13:58,203.04,0,0,203.04,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,56443
386683,Water Main Repair Break,3/18/14 13:58,217.76,0,0,217.76,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,88770
386683,Water Main Repair Break,3/18/14 13:58,193.44,0,0,193.44,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,90777
386683,Water Main Repair Break,3/18/14 13:58,203.04,0,0,203.04,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,90832
386683,Water Main Repair Break,3/18/14 13:58,218.32,0,0,218.32,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,772
386683,Water Main Repair Break,3/18/14 13:58,162,0,0,162,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,146759
386683,Water Main Repair Break,3/18/14 13:58,189.12,0,0,189.12,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,56455
386683,Water Main Repair Break,3/18/14 13:58,98,0,0,98,2/23/14 0:00,2/23/14 0:00,3/18/14 14:28,148786
386702,Water Main Repair Break,3/18/14 14:57,57.99,0,0,57.99,2/26/14 0:00,2/26/14 0:00,3/18/14 15:04,148772
386702,Water Main Repair Break,3/18/14 14:57,66.33,0,0,66.33,2/26/14 0:00,2/26/14 0:00,3/18/14 15:04,136012
386702,Water Main Repair Break,3/18/14 14:57,79.86,0,0,79.86,2/26/14 0:00,2/26/14 0:00,3/18/14 15:04,1032
386702,Water Main Repair Break,3/18/14 14:57,67.95,0,0,67.95,2/26/14 0:00,2/26/14 0:00,3/18/14 15:04,121391
