ENABLED,FACILITYID,LOCATION,INSTALLDAT,SUBTYPE,MATERIAL,LENGTH,DIAMETER,STATUS,PressureSy
1,00-52647,Oak Hills Dr,9/1/1998,1,DI,0,12,IS,WH
1,00-52648,Oak Hills Dr,9/1/1998,1,DI,0,12,IS,WH
1,00-52649,Oak Hills Dr,9/1/1998,3,DI,0,6,IS,WH
1,00-52650,NEWPORT CREEK DRIVE,7/1/1999,1,DI,19,12,IS,WH
1,00-52651,NEWPORT CREEK DRIVE,7/1/1999,1,DI,19,12,IS,WH
1,00-52652,,7/1/1999,3,DI,0,6,IS,WH
1,00-52653,S Seventh St,1/1/1920,1,CI,32,8,IS,WH
1,00-52654,S Seventh St,1/1/1920,1,CI,811,8,IS,WH
1,00-52655,729 Seventh,5/15/2001,3,DI,0,6,IS,WH
1,00-52658,,1/1/1950,1,CI,0,8,IS,WH
1,00-52659,,1/1/1950,1,CI,0,6,IS,WH
1,00-52660,Coronado Dr,3/1/2001,3,DI,0,6,IS,WH
1,00-52699,,,3,DI,0,6,IS,SHE
1,00-52712,,11/26/1975,1,DI,0,8,IS,SHE
1,00-52713,,11/26/1975,1,DI,0,8,IS,SHE
1,00-52714,,5/28/1998,3,DI,0,8,IS,SHE
1,00-52715,,5/28/1998,3,DI,0,8,IS,SHE
1,00-52718,Platt Rd,2/19/1999,2,DI,0,16,IS,SHE
1,00-52719,Platt Rd,2/19/1999,2,DI,0,16,IS,SHE
1,00-52720,Platt Rd,2/19/1999,3,DI,0,6,IS,SHE
1,00-52726,S State St,7/18/1984,1,DI,0,12,IS,SHE
1,00-52727,S State St,7/18/1984,1,DI,0,12,IS,SHE
1,00-52728,,3/10/2004,3,DI,0,8,IS,SHE
1,00-52740,draper rd.,12/15/2004,3,DI,0,6,IS,GED
1,00-52743,Berkshire Creek,5/1/2001,1,DI,18,8,IS,SHE
1,00-52744,Berkshire Creek,5/1/2001,1,DI,138,8,IS,SHE
1,00-52756,,,1,CI,0,16,AB,
1,00-52757,PALMER DR,10/28/2002,3,DI,0,8,IS,GRA
1,00-52778,Simpson Dr,12/31/1992,1,DI,0,12,IS,GED
1,00-52782,Simpson Dr,12/31/1992,1,DI,0,12,IS,GED
1,00-52783,,9/18/2004,1,DI,0,12,IS,GED
1,00-52784,,9/18/2004,1,DI,0,12,IS,GED
1,00-52785,,9/18/2004,1,DI,0,12,IS,GED
1,00-52786,,9/18/2004,1,DI,0,12,IS,GED
1,00-52787,,9/18/2004,1,DI,0,12,IS,GED
1,00-52789,,,1,DI,0,12,IS,GED
1,00-52791,,9/18/2004,1,DI,0,12,IS,GED
1,00-52792,,9/18/2004,1,DI,0,12,IS,GED
1,00-52794,,9/18/2004,1,DI,0,12,IS,GED
1,00-52795,,,1,DI,0,8,IS,GED
1,00-52796,,9/18/2004,1,DI,0,12,IS,GED
1,00-52798,Simpson Dr,12/31/1992,1,DI,0,8,IS,GED
1,00-52799,Simpson Dr,12/31/1992,1,DI,0,8,IS,GED
1,00-52810,,,1,DI,0,8,IS,GED
1,00-52811,,,1,DI,0,8,IS,GED
1,00-52664,,,1,DI,0,8,AB,GED
1,00-52665,,,1,DI,0,8,AB,GED
1,00-52667,Hayward St.,5/2/2005,1,DI,0,8,IS,GED
1,00-52668,Hayward St.,5/2/2005,1,DI,0,8,IS,GED
1,00-52669,Hayward St.,5/2/2005,1,DI,0,8,IS,GED
1,00-52676,U of M North Campus CS&E Building,5/2/2005,1,DI,0,8,IS,GED
1,00-52682,U of M North Campus CS&E Building,5/2/2005,1,DI,0,8,IS,GED
1,00-52684,U of M North Campus CS&E Building,5/2/2005,1,DI,0,8,IS,GED
1,00-52686,U of M Norht Campus CS&E Building,5/2/2005,1,DI,0,8,IS,GED
1,00-52687,haywood,5/2/2005,1,DI,0,8,IS,GED
1,00-52688,haywood,5/2/2005,1,DI,0,8,IS,GED
1,00-52689,haywood,5/2/2005,1,DI,0,8,IS,GED
1,00-52691,Hayward St.,5/2/2005,1,DI,0,8,IS,GED
1,00-52693,Hayward St.,5/2/2005,1,DI,0,8,IS,GED
1,00-52694,Hayward St.,5/2/2005,1,DI,0,8,IS,GED
1,00-52722,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-52724,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-52725,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-52729,in easement near murfin/haywood,5/2/2005,3,DI,0,6,IS,GED
1,00-52732,e. stadium blvd. just northwest of crisler arena,4/22/2005,1,DI,0,8,IS,GRA
1,00-52734,e. stadium blvd. just northwest of crisler arena,4/22/2005,1,DI,0,8,IS,GRA
1,00-52822,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52823,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52824,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52826,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52828,1252 S State St,11/3/1998,1,DI,0,10,IS,GRA
1,00-52829,1252 S State St,11/3/1998,1,DI,0,10,IS,GRA
1,00-52830,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52832,U of M Athletic Campus,7/17/2004,1,DI,5,8,IS,GRA
1,00-52833,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52834,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52835,U of M Athletic Campus,7/17/2004,1,DI,0,8,IS,GRA
1,00-52837,,6/1/2003,1,DI,65,12,IS,SHE
1,00-52838,,6/1/2003,1,DI,5,8,IS,SHE
1,00-52839,,6/1/2003,1,DI,285,8,IS,SHE
1,00-52850,,,1,DI,0,8,AB,GRA
1,00-52856,,,1,DI,0,20,AB,SHE
1,00-52885,S Industrial Hwy,5/1/2000,2,DI,6,20,IS,SHE
1,00-52894,Barclay Way,3/1/1999,1,DI,0,6,IS,NEH
1,00-52895,Barclay Way,3/1/1999,1,DI,0,6,IS,NEH
1,00-52896,Barclay Way,3/1/1999,1,DI,0,6,IS,NEH
1,00-52897,Barclay Way,3/1/1999,1,DI,0,6,IS,NEH
1,00-52898,Barclay Way,3/1/1999,1,DI,0,12,IS,NEH
1,00-52900,,6/1/2000,1,DI,0,8,IS,NEH
1,00-52915,N University Ave,18860101,1,CI,139,8,IS,GRA
1,00-52939,Division and Liberty,1/1/2000,3,DI,8,6,IS,GRA
1,00-52958,,,3,DI,0,6,IS,GED
1,00-52961,Parking Structure @ Fourth and Washington,11/2/1998,1,PVC,0,0,IS,GRA
1,00-52967,Zina Pitcher Pl.,4/1/2002,2,DI,0,16,IS,GED
1,00-52968,Zina Pitcher Pl.,4/1/2002,2,DI,0,16,IS,GED
1,00-52969,"Division and Liberty Intersection, SE corner.",1/1/2000,3,DI,5,6,IS,GRA
1,00-52972,,5/4/1993,1,DI,8,8,IS,GRA
1,00-52973,,5/4/1993,1,DI,0,8,IS,GRA
1,00-52977,Ann St. Parking Garage,6/8/2005,1,DI,0,12,AB,GED
1,00-52985,Maynard and E William,1/1/2000,3,DI,0,6,IS,GRA
1,00-52991,Fuller and Glen Ct,1/1/1983,1,DI,3,16,IS,GRA
1,00-52995,Fuller and Glen Ct,1/1/1983,2,DI,0,16,IS,GED
1,00-52996,Fuller and Glen Ct,1/1/1983,2,DI,0,16,IS,GED
1,00-52997,Fuller and Glen Ct,1/1/1983,2,DI,0,16,IS,GED
1,00-52998,,1/1/1983,2,DI,13,16,IS,GED
1,00-53007,,,1,PVC,0,8,IS,GRA
1,00-53013,Westgate,8/9/1977,1,DI,0,8,IS,WH
1,00-53014,Westgate,8/9/1977,1,DI,0,8,IS,WH
1,00-53016,Westgate,8/9/1977,1,DI,0,8,IS,WH
1,00-53017,Westgate,8/9/1977,1,DI,0,8,IS,WH
1,00-53089,,,1,DI,0,6,AB,GED
1,00-53093,,,1,DI,0,6,AB,GED
1,00-53097,,,1,DI,0,6,AB,GED
1,00-53100,,,1,DI,0,6,AB,GED
1,00-53103,,,1,DI,0,6,AB,GED
1,00-53107,,,1,DI,0,6,AB,GED
1,00-53111,,,1,DI,0,6,AB,GED
1,00-53115,,,1,DI,0,6,AB,GED
1,00-53118,,,1,DI,0,6,AB,GED
1,00-53127,,1/25/2002,3,DI,12,6,IS,NEH
1,00-53130,,4/17/2000,3,DI,9,6,IS,WH
1,00-53132,"Dhu Varren, near valve 01-07280",6/1/2003,1,DI,0,10,IS,NEH
1,00-53133,,5/9/2003,3,DI,0,6,IS,NEH
1,00-53134,Maynard and E Liberty,1/1/2000,3,DI,0,6,IS,GRA
1,00-53135,Maynard and E Liberty,1/1/2000,3,DI,0,6,IS,GRA
1,00-53136,Maynard and E Liberty,1/1/2000,3,DI,0,6,IS,GRA
1,00-53137,,10/7/2004,3,DI,0,8,IS,GED
1,00-53138,U of M North Campus CS&E Building,10/7/2004,3,DI,0,6,IS,GED
1,00-54190,"N DIVISION, DETROIT ST AND HIGH STREET INTERSECTION",4/11/2006,3,DI,0,6,IS,GRA
1,00-53150,HIGH ST,1/1/1920,2,CI,218,16,IS,GED
1,00-53155,HIGH ST,1/1/1920,2,CI,268,16,IS,GRA
1,00-53161,HIGH ST,4/11/2006,1,DI,0,8,IS,GRA
1,00-066729,Forest Cove M-14 Office Park,7/1/2003,1,DI,0,8,IS,WH
1,00-066730,Forest Cove M-14 Office Park,7/1/2003,1,DI,0,8,IS,WH
1,00-066731,Forest Cove M-14 Office Park,7/1/2003,1,DI,0,8,IS,WH
1,00-53178,,,1,DI,0,6,AB,GRA
1,00-53181,,,1,DI,0,16,AB,
1,00-53183,,,1,DI,0,8,AB,GRA
1,00-53185,,,1,DI,0,8,AB,GRA
1,00-53186,,,1,DI,0,16,AB,
1,00-53189,,,1,DI,0,16,AB,
1,00-53190,,,1,DI,0,6,AB,GRA
1,00-53192,Forest Cove M-14 Office Park,7/15/2003,1,DI,0,8,IS,WH
1,00-53193,Forest Cove M-14 Office Park,7/1/2003,1,DI,0,8,IS,WH
1,00-53194,Forest Cove M-14 Office Park,7/1/2003,1,DI,0,8,IS,WH
1,00-53198,Forest cove M-14 Office Park,7/15/2003,3,DI,0,6,IS,WH
1,00-53201,,9/30/1995,1,DI,0,6,IS,SHE
1,00-53202,,9/30/1995,1,DI,0,6,IS,SHE
1,00-53203,,9/30/1995,1,DI,0,6,IS,SHE
1,00-53204,,9/30/1995,1,DI,0,6,IS,SHE
1,00-53208,,1/1/1990,6,DI,0,6,IS,SHE
1,00-53209,,1/1/1990,6,DI,0,6,IS,SHE
1,00-53219,,,1,DI,0,6,AB,WH
1,00-53220,,,1,DI,0,6,AB,WH
1,00-53222,,,1,DI,0,8,AB,WH
1,00-53228,,11/14/2005,1,DI,0,8,IS,WH
1,00-53229,,11/14/2005,1,DI,0,8,IS,WH
1,00-53231,Glen Leven,5/23/2005,1,DI,0,8,IS,WH
1,00-53232,Glen Leven,5/23/2005,1,DI,0,8,IS,WH
1,00-53236,,11/14/2005,1,DI,0,8,IS,WH
1,00-53237,Glen Leven Rd,11/14/2005,1,DI,37,8,IS,WH
1,00-53242,Glen Leven Road,5/23/2005,1,DI,0,8,IS,WH
1,00-53243,Glen Leven Rd,11/14/2005,1,DI,8,8,IS,WH
1,00-53244,,5/23/2005,1,DI,0,8,IS,WH
1,00-53246,UM SOLID STATE ELECTRONICS LAB,8/13/2005,1,DI,0,6,AB,GED
1,00-53247,,,1,DI,0,12,AB,GED
1,00-53250,,,1,DI,0,12,AB,GED
1,00-53251,,,1,DI,0,12,AB,GED
1,00-53270,,,1,DI,0,6,AB,GRA
1,00-53272,,,1,DI,0,6,AB,GRA
1,00-53273,,,1,DI,0,6,AB,GRA
1,00-53282,,1/18/1959,2,CI,68,16,IS,SHE
1,00-53289,,1/18/1959,2,CI,122,16,IS,SHE
1,00-53295,Beal Ave,1/1/1950,2,CI,54,20,IS,NEH
1,00-53296,Beal Ave,1/1/1950,2,CI,416,20,IS,NEH
1,00-53297,Beal Ave,1/1/1950,2,CI,83,20,IS,NEH
1,00-01106,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-53302,Fuller and Glen Ct,1/1/1983,1,DI,0,6,IS,GRA
1,00-53303,Fuller St,1/1/1983,1,DI,0,6,IS,GRA
1,00-53304,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-53305,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-53306,Williamsburg Dr,9/18/1965,1,DI,0,8,IS,SHE
1,00-53307,,9/18/2004,1,DI,0,12,IS,GED
1,00-53308,,9/18/2004,1,DI,0,12,IS,GED
1,00-53309,Farah Building Liberty Rd,10/29/2005,1,DI,10,8,IS,SCIO
1,00-53310,Farah Building Liberty Rd,10/29/2005,1,DI,33,8,IS,SCIO
1,00-53311,Farah Building Liberty Rd,10/29/2005,1,DI,14,8,IS,SCIO
1,00-53312,Farah Building Liberty Rd,10/29/2005,1,DI,167,8,IS,SCIO
1,00-53314,Farah Building Liberty Rd,10/29/2005,1,DI,54,8,IS,SCIO
1,00-53315,Farah Building Liberty Rd,10/29/2005,1,DI,58,8,IS,SCIO
1,00-53316,Farah Building Liberty Rd,10/29/2005,1,DI,113,8,IS,SCIO
1,00-53317,Farah Building Liberty Rd,10/29/2005,1,DI,66,8,IS,SCIO
1,00-53318,Farah Building Liberty Rd,10/29/2005,1,DI,139,8,IS,SCIO
1,00-53327,,,1,DI,0,12,AB,SHE
1,00-53332,Pontiac St,1/1/1940,1,CI,521,6,IS,NEHWPRZ
1,00-53334,,18860101,1,CI,0,6,IS,GRA
1,00-53337,,11/19/1964,1,DI,0,6,IS,SHE
1,00-53339,,7/3/1968,1,DI,0,8,IS,NEHEPRZ
1,00-53340,,7/3/1968,1,DI,0,8,IS,NEHEPRZ
1,00-53343,2502 Packard,8/14/1972,1,DI,0,12,IS,SHE
1,00-53357,S State St,1/1/1950,1,CI,6,12,IS,GRA
1,00-53358,S State St,1/1/1950,1,CI,265,12,IS,GRA
1,00-53363,,,1,DI,0,6,AB,SHE
1,00-52963,,,1,DI,0,6,AB,GED
1,00-52966,,,1,DI,0,6,AB,GED
1,00-53043,,,4,CI,13,36,IS,
1,00-53382,Green Rd,11/1/1987,1,DI,0,12,IS,NEHEPRZ
1,00-53386,Oakbrook Dr,4/13/1988,1,DI,0,12,IS,WH
1,00-53387,Oakbrook Dr,4/13/1988,1,DI,0,12,IS,WH
1,00-53403,Briar Cove Apts West,3/5/1991,1,DI,0,8,IS,WH
1,00-53404,Briar Cove Apts West,3/5/1991,3,DI,0,8,IS,WH
1,00-53411,Briar Cove Apts East,8/8/1989,1,DI,0,12,IS,WH
1,00-53412,Briar Cove Apts East,8/8/1989,1,DI,0,12,IS,WH
1,00-53413,Colin Cir,9/14/1993,1,DI,14,8,IS,WH
1,00-53414,Colin Cir,9/14/1993,1,DI,3,8,IS,WH
1,00-53422,Platt Rd,7/5/1994,1,DI,4,6,IS,SHE
1,00-53423,Green Rd to Cromwell Ct,1/25/1995,1,DI,0,12,IS,NEH
1,00-53424,Green Rd to Cromwell Ct,1/25/1995,1,DI,0,12,IS,NEH
1,00-53425,Beal Ave,12/20/1995,1,DI,0,8,AB,GED
1,00-53426,Beal Ave,12/20/1995,1,DI,0,8,IS,GED
1,00-53429,,5/18/1987,1,DI,0,8,IS,NEH
1,00-53431,Fletcher St,11/7/1996,1,DI,2,8,IS,GRA
1,00-53432,Fletcher St,11/7/1996,1,DI,25,8,IS,GRA
1,00-53437,N Revena Blvd,12/14/1996,4,DI,20,24,IS,
1,00-53438,N Revena Blvd,12/14/1996,4,DI,8,24,IS,
1,00-53440,N Revena Blvd,12/14/1996,4,DI,16,24,IS,
1,00-53441,N Revena Blvd,12/14/1996,4,DI,166,30,IS,
1,00-53442,N Revena Blvd,12/14/1996,4,DI,19,24,IS,
1,00-53443,Crest Ave,12/4/1996,1,DI,0,6,IS,WH
1,00-53450,,1/1/1920,1,CI,288,6,IS,WH
1,00-53451,3600 Green Ct,9/11/1997,1,DI,0,8,IS,NEH
1,00-53452,3600 Green Ct,9/11/1997,1,DI,0,8,IS,NEH
1,00-53453,3600 Green Ct,9/11/1997,1,DI,0,8,IS,NEH
1,00-53454,3600 Green Ct,9/11/1997,1,DI,0,8,IS,NEH
1,00-53456,Green Ct,3/22/1968,1,DI,0,8,IS,NEH
1,00-53457,Green Ct,3/22/1968,1,DI,0,8,AB,NEH
1,00-53461,,11/24/1969,1,DI,0,12,IS,NEH
1,00-53462,,11/24/1969,1,DI,0,12,IS,NEH
1,00-53463,Forest Ct,12/1/1997,1,DI,42,6,IS,GRA
1,00-53465,,,1,PVC,0,8,AB,GED
1,00-53470,On depot street at fourth ave.,10/17/2005,3,DI,0,8,IS,GRA
1,00-53471,On depot street at fourth ave.,10/17/2005,3,DI,0,6,IS,GRA
1,00-53472,On depot street at fourth ave.,10/17/2005,1,DI,0,8,IS,GRA
1,00-53473,On depot street at fourth ave.,10/17/2005,1,DI,0,8,IS,GRA
1,00-53478,,1/1/1900,1,CI,2,8,IS,GRA
1,00-53486,Depot St,18860101,1,CI,291,8,IS,GRA
1,00-53490,NW Q Sec 18 Ann Arbor Twp,3/12/1995,1,DI,282,8,IS,WNPRZ
1,00-53496,,,1,DI,0,12,AB,GED
1,00-53498,Hill St,1/1/1940,1,CI,190,12,IS,GRA
1,00-53505,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53506,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53507,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53508,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53509,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53510,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53511,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53512,Carhart Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53514,Crestland Dr.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53515,Crestland Dr.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53516,Crestland Dr.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53517,Ferdon Rd,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53518,Ferdon Rd,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53519,Ferdon Rd,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53520,Ferdon Rd.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53521,,1/1/1950,1,CI,24,6,IS,GED
1,00-53522,,1/1/1950,1,CI,93,6,IS,GED
1,00-53524,AA Assembly of God,11/18/2005,1,DI,9.5,6,IS,GED
1,00-53525,AA Assembly of God,11/18/2005,1,DI,0,8,IS,GED
1,00-53531,AA Assembly of God,11/18/2005,1,DI,0,8,IS,GED
1,00-53533,,11/18/2005,3,DI,0,6,IS,GED
1,00-53534,Anderson Ave,11/21/2005,1,PVC,25.6,8,IS,SHE
1,00-53535,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53536,Ferdon Rd.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53537,Ferdon Rd,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53538,Ferdon Rd,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53544,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53545,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53546,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53547,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53548,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53549,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53550,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53557,Anderson Ave,,1,DI,0,4,AB,SHE
1,00-53561,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53563,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53565,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53566,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53567,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53568,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53569,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53578,Brockman Blvd,1/1/1940,1,CI,13,12,IS,SHE
1,00-53617,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53618,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53619,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53620,Anderson Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53621,Anderson Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53622,Anderson Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53623,Anderson Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53624,Anderson Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53625,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53626,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53627,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53632,Brock Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53633,Brock Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53634,Brock Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53635,Brock Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53636,Brock Ct.,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53637,,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53638,Brockman Blvd,1/1/1940,1,CI,239,12,IS,SHE
1,00-53639,,1/1/1940,1,CI,4,12,IS,SHE
1,00-53640,,1/1/1940,1,CI,5,12,IS,SHE
1,00-53641,Brockman Blvd,1/1/1940,1,CI,273,12,IS,SHE
1,00-53667,Carhart Ave.,11/21/2005,3,DI,0,6,IS,SHE
1,00-53673,,,1,DI,0,12,AB,WH
1,00-53676,Stadium Blvd,2/3/2006,1,DI,0,6,AB,WH
1,00-53677,Stadium Blvd,,1,DI,0,6,AB,WH
1,00-53678,,,1,DI,0,12,AB,WH
1,00-53679,,,1,DI,0,12,AB,WH
1,00-53682,Stadium Blvd,2/3/2006,1,DI,0,6,AB,WH
1,00-53683,Stadium Blvd,2/3/2006,1,DI,0,6,AB,WH
1,00-53698,Carhart & Anderson,11/21/2005,3,DI,0,6,IS,SHE
1,00-53701,,11/21/2005,3,DI,0,6,IS,SHE
1,00-53702,,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53706,Crestland Dr.,11/21/2005,3,DI,0,6,IS,SHE
1,00-53709,Ferdon Rd.,11/21/2005,3,DI,0,6,IS,SHE
1,00-53710,Anderson Ave,11/21/2005,3,DI,0,6,IS,SHE
1,00-53711,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53712,Anderson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53713,Devolson Ave,11/21/2005,3,DI,0,6,IS,SHE
1,00-53714,Devolson Ave,11/21/2005,3,DI,0,6,IS,SHE
1,00-53718,Anderson Ct.,11/21/2005,3,DI,0,6,IS,SHE
1,00-53719,Anderson Ave,11/21/2005,3,DI,0,6,IS,SHE
1,00-53720,Brock Ct.,11/21/2005,3,DI,30.5,6,IS,SHE
1,00-53724,,,1,DI,0,6,AB,SHE
1,00-53726,,,1,DI,0,6,AB,SHE
1,00-53727,,,1,DI,0,6,AB,SHE
1,00-53730,,,1,DI,0,6,AB,SHE
1,00-53732,,,1,DI,0,6,AB,SHE
1,00-53740,,,1,DI,0,6,AB,SHE
1,00-53746,,,1,DI,0,6,AB,SHE
1,00-53754,,,1,DI,0,4,AB,SHE
1,00-53756,Anderson Ct.,,1,DI,0,4,AB,SHE
1,00-53757,,,1,DI,0,4,AB,SHE
1,00-53759,OAKWOOD ST,3/1/2006,1,DI,0,8,IS,SHE
1,00-53760,,3/1/2006,1,DI,0,8,IS,SHE
1,00-53761,OAKWOOD ST,3/1/2006,1,DI,0,8,IS,SHE
1,00-53762,OAKWOOD ST,3/1/2006,3,DI,0,6,IS,SHE
1,00-53763,OAKWOOD ST,3/1/2006,1,DI,0,8,IS,SHE
1,00-53764,OAKWOOD ST,3/1/2006,1,DI,0,8,IS,SHE
1,00-53765,OAKWOOD ST,3/1/2006,1,DI,0,6,IS,SHE
1,00-53766,,,1,DI,0,8,AB,SHE
1,00-53774,OSLUND HOUSING DEVELOPMENT,10/11/2005,1,DI,0,8,IS,NEHEPRZ
1,00-53775,OSLUND HOUSING DEVELOPMENT,10/11/2005,1,DI,0,8,IS,NEHEPRZ
1,00-53776,OSLUND HOUSING DEVELOPMENT,10/11/2005,1,DI,0,10,IS,NEHEPRZ
1,00-53777,OSLUND HOUSING DEVELOPMENT,10/11/2005,1,DI,0,8,IS,NEHEPRZ
1,00-53779,,1/1/1940,1,CI,10,6,IS,SHE
1,00-53780,,1/1/1940,1,CI,4,6,IS,SHE
1,00-53782,,1/1/1940,1,CI,3,8,IS,SHE
1,00-53783,,1/1/1940,1,CI,11,6,IS,SHE
1,00-53825,Murfin Ave.,3/6/2006,1,DI,0,8,IS,GED
1,00-53827,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53828,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53830,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53831,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53832,U of M walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53833,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53837,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53838,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53841,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53843,U of M Walgreen Drama Center,3/6/2006,1,DI,0,8,IS,GED
1,00-53845,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-53846,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-53856,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-53857,in easement on n. campus near tower,5/2/2005,1,DI,0,8,IS,GED
1,00-53858,Murfin Ave.,3/6/2006,1,DI,0,8,IS,GED
1,00-53859,Murfin Ave.,3/6/2006,1,DI,0,8,IS,GED
1,00-53862,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53863,Devolson Ave,11/21/2005,1,PVC,0,8,IS,SHE
1,00-53891,,1/1/1960,2,CI,39,16,IS,NEH
1,00-53896,Commonwealth Blvd,8/29/1980,1,DI,0,12,IS,NEH
1,00-53897,Commonwealth Blvd,8/29/1980,1,DI,0,12,IS,NEH
1,00-53900,Green Road,10/4/2005,2,DI,0,16,IS,NEH
1,00-53901,Green Road,10/4/2005,2,DI,0,16,IS,NEH
1,00-53904,Green Road,10/4/2005,2,DI,0,16,IS,NEH
1,00-53906,Green Road,10/4/2005,2,DI,0,16,IS,NEH
1,00-53916,Green Road,10/4/2005,2,DI,0,16,IS,NEH
1,00-53930,Green Road,10/4/2005,2,DI,0,16,IS,NEH
1,00-53931,Green Road,10/4/2005,1,DI,0,16,AB,NEH
